Id,CustomerId,time,Volume of transaction,Sales channel,Complaints,Credit rating,Gender,Age,Insurance type,Amount insured,Salary,Change
8204,15570141,0,0,1,1,724,1,34,3,13235269,803203,0
1784,15607691,0,0,1,0,658,0,36,8,17406046,9492562,0
7913,15649450,2,1,1,1,805,0,24,6,14322135,18603572,0
6404,15745399,1,0,1,1,649,1,49,2,0,8486385,1
8369,15632882,2,1,1,0,684,0,37,1,12681713,2999583,1
4213,15572145,0,1,1,1,767,1,34,8,0,9476777,0
2458,15813303,1,1,1,0,513,0,88,10,0,5295224,0
2245,15578799,0,0,1,0,625,1,58,10,5377273,1920721,1
4162,15673584,0,1,1,0,652,1,74,5,0,93715,0
4803,15610002,1,1,1,0,802,0,41,5,0,1346263,0
9014,15626383,1,0,0,0,596,0,60,7,12190797,3031404,0
9217,15762588,0,1,1,0,644,0,31,5,0,4187217,0
9513,15566378,0,0,0,0,515,0,48,5,12938794,14795591,1
8504,15743245,0,0,1,1,624,0,42,3,14515537,7216995,1
5873,15643158,0,0,1,1,598,1,40,9,0,6846259,1
1777,15701946,0,0,0,1,715,0,34,4,12431445,9778292,0
3390,15618213,0,0,1,0,674,1,32,7,8575793,954810,0
7988,15699532,0,1,0,0,516,0,51,8,12012435,16877354,1
1806,15683471,0,1,0,1,691,0,38,7,0,816174,0
942,15804586,0,0,1,1,376,1,46,6,0,15733369,1
4516,15812210,2,2,1,0,497,1,32,8,11153723,949799,1
8954,15581626,0,0,1,0,664,0,54,8,0,16271969,1
8662,15637599,2,0,1,1,510,1,44,4,12307089,2846129,1
9879,15669414,2,1,1,1,486,0,62,9,11835689,16803483,1
2572,15785865,0,1,1,0,711,0,58,9,9128513,2676785,0
3124,15795224,0,0,1,1,760,0,39,6,17858546,671313,1
3930,15626008,2,0,1,0,622,1,52,9,11197397,16275629,1
6572,15574237,0,1,1,0,588,1,21,8,0,11011419,0
274,15800116,2,0,0,0,712,0,28,4,14560544,9388353,0
2977,15655123,1,2,1,1,505,1,45,9,1313553,19539533,1
392,15573456,1,1,1,1,648,0,46,9,1272090,7740595,1
320,15810834,1,0,1,0,525,1,57,2,14596533,6444836,1
3536,15748034,0,0,1,0,534,0,29,7,1748519,7917831,0
402,15781589,1,1,0,0,751,0,52,8,0,17929185,0
2420,15783305,0,0,1,1,593,1,46,7,9875251,14556038,0
7537,15773776,0,0,1,0,655,1,38,6,0,18863928,0
8657,15684316,0,1,0,1,532,0,43,9,0,19057391,1
8259,15703199,1,0,0,1,619,0,38,3,9614347,9899492,0
9974,15695474,0,0,1,1,583,0,33,7,12253186,1354924,0
7387,15690898,0,0,0,1,696,0,44,8,16188979,7556247,0
383,15622993,2,1,1,1,709,0,28,8,12469572,14525135,0
4346,15585853,1,0,1,1,743,0,41,7,0,16373609,1
3909,15726487,0,0,1,0,431,0,63,6,16098289,16800817,0
1048,15645103,2,0,1,1,812,0,25,5,5481755,13166031,1
9218,15806318,2,0,1,1,676,1,48,2,12444238,1506853,1
7191,15567839,0,0,0,0,501,0,42,9,11463123,9142974,0
422,15674551,2,0,1,1,535,0,40,7,1117565,812832,1
8067,15696834,0,1,0,1,530,1,29,5,0,12145121,0
6402,15804211,0,0,1,0,719,0,36,3,15542317,19984132,0
5296,15702462,1,0,1,0,619,1,44,6,5283113,11264922,1
8837,15809736,0,0,1,0,664,0,46,2,0,17742302,1
6980,15748360,2,1,1,0,644,1,34,10,12219699,18209971,0
5176,15723105,0,0,1,0,756,1,28,6,0,16439465,0
3377,15628219,2,0,1,0,665,1,37,3,11191163,11035968,1
9526,15665521,2,1,0,0,642,0,18,5,11118353,1006375,0
8989,15687558,2,0,1,1,640,1,31,10,11861334,16846965,0
3528,15612769,0,0,1,0,692,0,28,5,6158197,7017991,0
4739,15774536,0,1,0,1,607,1,32,6,0,19606201,0
3484,15643679,2,1,1,0,784,0,28,2,7023374,17925273,0
9,15592389,0,0,1,0,684,0,27,2,13460388,7172573,0
4283,15750769,0,0,1,1,725,0,35,7,7591575,15050743,0
7949,15617486,0,0,0,1,530,0,52,1,10672328,1099604,1
6674,15759034,0,0,1,1,654,0,36,2,11226284,1287339,0
6377,15588904,0,0,1,1,692,0,33,9,0,11350593,1
4472,15683524,2,1,0,1,660,1,23,6,16607048,9049472,0
6368,15693764,1,0,1,1,663,0,52,0,13629865,1445933,1
1709,15713843,1,1,0,0,850,0,30,2,0,2793712,0
1243,15593331,2,0,0,0,693,0,25,6,14658069,1463335,0
2339,15647975,2,0,0,1,651,0,26,5,14703732,14176326,0
3193,15725794,0,0,1,1,659,1,49,1,0,11624972,1
8463,15661162,1,0,1,1,526,0,49,2,0,11453967,1
7633,15727811,2,0,0,1,661,1,47,0,10949362,18832401,1
2967,15595324,2,2,0,1,579,1,39,5,1178333,58310,1
7822,15761018,2,1,1,1,581,0,50,2,1438292,18122424,1
7243,15728906,0,1,1,0,634,0,77,5,0,16157985,0
9692,15693690,1,0,1,1,574,0,52,7,11553252,19625767,1
1699,15664523,2,1,1,1,696,1,31,8,12202192,3382864,0
8065,15690829,2,0,1,1,430,0,49,3,13711516,14651686,1
4677,15791780,2,2,0,0,706,1,48,10,10447812,15824871,1
7457,15668889,2,2,1,1,665,1,43,2,11632227,3564012,1
5550,15777784,0,0,0,0,733,1,44,6,16816584,19719349,0
9386,15672027,2,1,1,1,717,1,33,10,10218542,2323193,0
1067,15599131,2,1,1,1,650,0,26,4,21434696,12881533,0
8633,15801414,0,1,0,1,767,1,35,2,0,14425138,0
9298,15648047,2,1,0,1,742,0,27,5,19012543,2179359,0
9971,15721377,0,0,0,1,833,1,34,3,14475181,16647281,0
8101,15588955,2,2,1,1,581,1,43,5,9325957,14103565,1
9426,15675518,1,1,0,1,499,1,53,1,7522553,1448491,1
7155,15609070,2,2,1,0,515,0,45,7,1209615,3928811,1
2536,15752026,0,0,0,0,691,0,58,3,0,1949303,1
8502,15574858,0,1,1,0,530,0,37,8,0,28799,0
1366,15621353,1,1,1,1,645,1,37,7,0,1358993,0
227,15676895,2,2,1,0,547,1,39,6,7459615,8574652,1
3307,15618566,0,1,1,0,572,1,38,7,0,13312262,0
1092,15585198,0,0,0,0,715,0,41,4,942679,15282112,1
376,15583456,2,2,1,0,745,0,45,10,11723163,12238102,1
7967,15636812,0,0,0,1,583,0,40,9,11270104,2921363,0
8887,15768233,2,0,0,0,435,0,37,8,1143463,98093,1
1321,15704483,0,1,0,1,724,0,40,6,0,10614948,0
1369,15722902,2,0,1,0,652,0,50,8,12543764,1716094,1
5579,15578073,1,1,0,1,686,0,22,8,0,14233185,0
2603,15583049,2,0,0,0,643,1,34,7,16042607,18853311,0
8448,15717191,0,1,1,0,508,0,49,1,9381741,13246876,1
8032,15755642,0,1,1,0,667,0,34,5,0,10290863,0
4184,15635141,2,1,0,1,598,0,59,8,11821042,6019214,1
6779,15587066,0,0,0,1,535,0,38,2,11927229,19589659,1
871,15692750,2,2,1,1,629,1,45,7,12981839,921755,1
6449,15625706,2,1,0,1,693,0,45,2,11654659,2314028,1
2272,15570835,2,0,1,0,491,1,57,4,11204472,4122973,1
659,15603065,0,1,1,1,751,1,30,6,0,157661,0
8910,15744873,2,0,0,1,657,1,48,5,14359587,10131465,1
666,15725511,0,0,0,0,559,1,31,3,12707073,16094178,0
415,15809616,1,1,0,1,626,0,26,8,0,19142071,0
2161,15569678,2,0,1,1,561,0,32,6,16682459,13945198,0
4309,15654000,0,0,1,1,705,1,35,5,0,13399111,1
5885,15723856,0,1,1,0,602,1,29,3,888144,6248797,0
7154,15659100,0,0,0,1,605,0,33,9,12815282,14782281,0
4884,15569274,2,0,1,1,678,0,49,2,11693311,19505358,1
6062,15574558,1,1,1,0,718,0,32,8,0,4139933,0
9038,15657349,2,0,0,1,803,1,50,8,9817302,2245725,1
8422,15756321,1,0,0,1,612,1,52,5,14477269,9830257,1
5243,15684319,2,0,1,1,780,1,37,10,9519626,12631039,1
8099,15661656,0,1,1,0,633,0,38,2,9190256,10767335,0
5675,15757897,0,0,1,0,766,1,26,3,1042588,42823,0
1808,15576085,0,1,0,1,739,0,41,5,0,14388225,0
2910,15746139,0,0,0,1,596,0,33,2,13945167,6314212,0
8754,15619045,0,1,0,0,776,1,43,4,0,1621375,0
2560,15711834,1,0,0,1,650,1,30,6,0,6799713,1
9092,15736250,0,0,0,0,781,0,38,2,11781079,6563233,1
4546,15738248,0,1,1,1,662,1,37,5,0,15187184,0
2,15619304,0,2,1,1,502,1,42,8,1596608,11393157,1
8943,15727350,0,0,0,1,516,1,37,8,11314312,336336,0
6938,15698324,0,0,1,0,725,1,33,4,0,678798,0
8494,15740237,2,0,0,1,671,0,36,2,11669527,19320186,1
9804,15596136,0,0,1,0,637,1,36,9,16693988,7250476,0
850,15572265,2,1,1,1,646,0,46,1,17082655,4504132,1
8095,15584620,2,0,1,1,850,1,36,6,14364416,2210225,1
3230,15769902,0,1,1,0,679,1,33,6,0,9801585,0
9585,15610557,1,1,1,0,695,1,35,7,7985813,12797766,0
542,15776223,0,0,1,0,597,1,42,4,6474012,10684112,0
9832,15814690,2,0,1,0,595,1,64,2,10573632,8993573,1
3557,15594827,0,1,0,0,675,0,34,1,12461933,16366756,0
3793,15584037,2,0,1,1,727,0,58,5,10691343,258810,1
5030,15812832,2,1,1,1,562,0,33,8,926592,135425,0
3358,15750638,2,0,0,1,705,1,33,5,1167657,19065917,1
2983,15663939,2,0,1,0,523,0,35,8,13878276,18611893,0
4268,15709941,0,2,1,1,753,0,46,8,0,9074794,1
613,15805062,1,0,1,0,667,0,38,1,8720238,7786691,0
7519,15814116,0,1,1,1,583,1,42,7,0,14403905,0
1252,15658306,0,0,1,0,693,0,68,4,9770599,6156907,0
6851,15779103,2,1,1,1,527,1,39,9,9674889,9471143,0
1335,15576683,1,0,1,1,568,1,43,9,0,12587079,1
6852,15738715,0,2,1,1,600,1,37,4,0,731225,1
2541,15679770,0,2,0,0,611,1,61,3,13158359,6623823,1
8630,15786042,2,1,1,1,706,1,44,2,18593218,6541341,0
1986,15772601,2,1,0,1,845,1,41,2,8173374,19976129,0
8498,15624892,2,1,1,1,712,0,37,7,9397896,6065177,0
5388,15669664,2,0,0,1,574,0,54,1,997745,489611,1
6411,15791172,2,0,1,1,672,1,21,1,3574169,2878994,0
282,15643024,2,0,1,0,479,0,35,4,13871892,4725179,1
5893,15641004,1,0,0,0,605,1,48,10,15031592,13348636,1
2575,15592736,2,0,1,1,551,0,54,5,10299404,17668016,1
1214,15674148,1,0,1,1,579,0,33,6,0,9499304,1
5740,15568885,2,0,1,1,620,1,34,8,10225157,12067209,1
136,15802381,2,0,0,0,461,1,34,5,6366393,16778428,0
5370,15728564,0,1,0,0,682,0,41,6,0,13415809,1
140,15698932,2,0,1,1,756,0,44,10,13745209,1895439,1
36,15788448,1,0,0,0,490,0,31,3,14526023,11406677,0
40,15619360,1,0,1,1,472,0,40,4,0,7015422,0
118,15661670,2,0,1,1,524,1,31,8,10781863,19972539,1
8163,15572050,2,0,1,0,768,0,48,3,12283158,2453389,1
5250,15720820,2,1,0,0,462,1,24,9,6988109,6442102,0
5683,15651664,0,0,1,1,615,1,61,1,1042677,6284564,1
209,15612087,0,0,0,0,671,0,45,2,10637685,15826462,0
2042,15635459,2,1,1,1,667,1,27,3,1061165,367471,0
8454,15619083,0,1,1,0,502,1,35,6,0,8061847,0
7658,15666297,1,2,0,1,706,1,53,3,0,8847902,1
7101,15796569,1,0,0,0,831,1,44,10,0,4772933,0
8280,15745716,1,1,0,0,706,0,53,7,0,11793917,0
2255,15681506,1,1,1,0,478,0,43,1,0,19791643,0
2431,15782247,0,2,1,0,540,0,22,4,0,18623326,1
6440,15772559,0,0,0,0,790,1,47,10,14863621,1611996,1
2540,15769703,2,0,0,1,550,1,45,8,11125759,9762342,1
2035,15799825,0,1,1,0,583,1,44,8,0,2743162,0
6720,15647207,0,1,1,1,609,0,26,7,0,9846399,0
5802,15716236,0,1,1,1,499,0,35,10,0,1072254,0
9284,15705544,0,0,0,0,633,0,61,3,15720148,5036863,0
2752,15626787,1,0,0,1,698,1,31,8,18507826,11533774,1
7283,15795690,0,0,1,0,667,0,31,3,9951391,18965726,0
7813,15592751,2,0,1,1,684,1,63,3,8124579,6964331,1
9469,15674573,0,0,1,0,713,1,25,4,12117297,5626898,0
2991,15699284,0,0,1,1,584,0,49,8,17271344,11386081,1
9317,15585249,0,0,1,1,741,0,42,6,10603652,19468678,1
5933,15594340,0,0,1,1,569,0,41,4,12024349,16315003,1
767,15677921,2,1,0,1,720,0,60,9,11592062,15755208,1
2763,15654495,2,0,1,0,706,1,47,6,12062189,1408037,1
9970,15587133,0,1,1,1,518,0,42,7,15102705,11937736,0
1342,15640268,1,0,1,0,652,0,71,4,0,1201071,0
2117,15652540,0,1,0,0,683,0,31,2,0,7732678,0
4409,15781598,2,0,0,0,756,0,41,6,14904992,5042236,1
1832,15600710,0,0,1,1,620,0,22,0,0,3258945,0
6013,15609899,1,0,1,1,548,0,37,4,0,12176368,0
5278,15799300,2,0,1,1,510,0,31,0,11368863,3309941,1
9323,15815316,0,2,1,1,644,0,50,9,768170,19637113,1
2092,15757408,1,2,0,0,655,0,38,3,25089809,810540,1
9029,15722701,2,0,1,1,594,0,18,1,13269473,16768956,0
6253,15675337,2,0,1,0,395,1,34,5,10601159,1737657,1
597,15567446,2,0,1,0,646,0,39,9,11157441,3083851,0
6619,15586517,0,0,1,0,647,0,32,5,9704116,2313273,0
336,15740476,2,1,0,0,659,1,32,3,15092374,17465251,0
3861,15615126,0,1,0,1,780,1,37,3,0,18215681,1
6542,15785831,0,0,1,0,591,0,35,7,18302725,5602879,0
1205,15724307,0,0,0,0,780,0,76,10,12131388,6487233,0
2634,15680278,1,0,1,1,661,1,42,9,7536144,2760812,1
8443,15567897,2,0,1,0,619,0,23,5,1327251,14391333,0
2037,15678146,1,0,0,1,668,1,24,7,17396232,10645711,1
6684,15746333,0,2,1,1,562,1,57,3,0,655497,1
7942,15661409,0,0,1,0,542,1,42,1,0,17825658,1
7417,15736533,2,0,1,1,730,1,37,5,12405303,11859167,0
4571,15761775,2,1,1,0,598,0,20,8,18029384,295527,0
6380,15642162,2,0,1,1,603,0,35,1,12340769,15254189,1
4922,15751203,0,1,1,0,702,0,26,5,5673847,10044222,1
9997,15584532,0,0,0,0,709,1,36,7,0,4208558,1
4909,15787258,1,1,1,1,596,1,29,6,0,11669677,0
7806,15750410,0,0,1,0,680,1,25,4,1238165,9016235,0
9311,15608381,2,0,1,1,585,0,50,2,12584566,943931,1
7681,15633608,0,1,1,0,641,0,33,2,1461936,5579683,1
535,15776780,0,0,1,1,608,0,59,1,0,7064964,1
8904,15737735,1,0,1,0,683,0,40,4,950531,11681654,1
451,15785798,0,1,0,0,850,0,40,9,0,11923233,0
7517,15771409,0,0,1,1,586,0,58,7,15193363,16296005,1
7831,15635143,0,1,0,0,749,0,42,2,5672683,18554335,0
6118,15656100,0,0,0,1,632,1,49,5,1679627,14020121,0
2497,15748123,0,1,1,0,613,0,20,3,0,14961377,0
6821,15704209,0,1,0,0,802,1,39,7,12014596,5949701,1
7341,15815095,1,1,0,1,850,0,54,7,10818581,240934,1
9156,15679551,1,0,1,0,504,1,46,2,16376484,16512255,1
1963,15771139,2,1,1,1,578,0,34,8,14748723,6668077,0
6017,15782404,0,0,0,1,487,1,34,2,960195,90850,0
3858,15658449,0,0,0,0,695,0,45,9,4313465,7733035,0
7453,15702571,2,2,1,0,778,1,35,1,15195819,13123837,1
2486,15745001,1,1,1,1,683,1,36,7,0,10478659,0
5408,15638257,1,1,1,0,682,1,54,0,8310272,5413293,0
7877,15793070,1,1,1,1,494,1,41,2,6997466,18842613,1
3471,15743582,0,0,1,0,632,1,27,3,10737582,6270338,0
1698,15807595,2,1,1,1,485,0,51,7,14424459,5111314,1
6340,15659064,1,1,1,0,790,0,37,8,0,14941841,0
6224,15616122,0,1,1,0,777,0,39,8,0,1861352,0
1815,15583499,0,0,1,0,510,0,32,9,10332478,461277,0
2419,15722765,1,0,0,0,580,1,57,0,13682099,10852874,0
9451,15571586,1,0,1,1,524,0,29,3,15903545,270531,1
1084,15591257,0,1,1,1,796,0,24,8,0,6134937,0
6875,15665283,0,2,0,0,610,1,57,7,7209295,11322882,1
5220,15753174,2,2,1,1,571,0,37,9,13959298,10415265,1
2495,15666548,2,2,1,1,466,1,56,2,11192013,19763411,1
2007,15727384,2,0,0,0,705,1,43,10,14654778,1007255,1
3625,15781678,1,1,1,0,470,0,31,4,5573292,10379253,0
3554,15662865,1,1,0,0,658,0,36,1,0,8492742,0
7079,15704081,2,1,1,0,595,0,30,9,13068211,5786288,0
7803,15691504,2,0,0,1,619,1,52,8,12409913,2390452,0
9117,15600280,0,1,0,1,703,1,32,6,0,3360652,0
1861,15786852,2,1,1,0,565,1,38,2,15865129,17944528,0
3782,15680449,2,0,1,1,431,1,44,2,1388437,3768831,1
417,15695632,0,0,1,0,556,1,39,9,8958835,948981,0
1695,15704250,0,1,0,1,506,0,34,7,0,1158421,0
9748,15680201,2,1,1,1,627,0,24,5,1027732,5679302,1
2654,15759874,0,0,1,1,532,0,44,3,14859555,7483864,1
602,15782569,0,0,0,0,687,1,72,9,0,698294,0
3844,15568915,0,0,1,1,681,0,38,6,15372247,10131976,0
3477,15701908,1,0,1,0,623,1,40,7,0,2590412,0
3468,15769586,0,1,1,0,820,1,49,1,0,11908725,0
1901,15781034,1,1,0,0,796,0,67,5,0,5487102,0
6216,15726634,0,0,1,1,479,0,47,1,0,9527083,0
3671,15616666,2,1,0,0,646,1,52,6,1117394,6836718,0
339,15807923,2,0,1,1,716,1,39,10,11530131,435274,1
7758,15684358,0,1,1,0,711,0,41,3,0,19374757,0
9827,15807312,1,1,0,0,602,0,33,5,0,6403834,0
4037,15807563,0,0,0,1,841,1,52,5,0,18323971,1
3941,15603170,0,0,1,1,654,0,32,9,12145565,19006853,1
2346,15706163,2,0,0,1,518,0,46,4,11362593,9272742,1
5257,15628600,2,2,1,0,807,1,31,1,14106918,19425711,0
9683,15607112,0,1,0,0,606,0,32,6,0,3654063,0
5908,15641934,1,0,1,1,749,1,46,9,6658281,7875312,1
4767,15688876,1,1,1,0,685,0,39,9,0,1882606,0
1251,15814930,2,0,1,1,588,1,40,10,12553451,12150418,1
9859,15615430,2,0,1,0,678,0,55,4,12964691,1841251,1
2274,15808044,0,2,1,1,580,1,65,9,10680426,10789069,1
9199,15609083,0,0,1,1,544,1,26,6,0,1002004,1
1863,15641183,1,0,1,1,731,0,25,8,9695021,9787792,0
1552,15718779,0,0,1,0,780,0,34,1,0,6480404,0
6045,15784594,2,1,1,0,549,1,37,1,13062234,12849994,0
2327,15613713,0,0,1,0,644,0,30,5,4492888,1077146,0
2337,15660688,1,1,0,1,701,1,35,9,0,17099686,0
1661,15806447,2,1,1,0,690,0,32,0,10668352,13791649,0
5551,15800251,2,1,1,1,583,1,26,10,7283556,9679215,0
749,15698839,2,1,1,0,460,0,46,4,12755997,1269525,1
2621,15760102,0,0,1,1,551,1,36,5,0,18347912,0
7838,15588560,2,0,1,0,569,1,32,8,14533043,13203865,0
9525,15699415,0,0,1,1,618,1,46,6,15021371,12066846,1
3931,15774133,0,0,0,0,706,1,35,8,17803253,4218168,0
5870,15780142,0,0,1,1,632,0,43,2,10001351,2427532,0
7617,15678779,0,1,0,0,502,0,33,7,0,408252,0
897,15782390,0,0,1,1,621,1,40,6,0,15515525,0
6733,15709741,0,0,1,1,668,0,28,4,10714127,19301871,0
4149,15621435,0,0,0,1,623,1,39,1,1609032,7877436,0
6161,15666430,0,1,0,1,579,0,38,8,0,9176367,0
1187,15719302,0,0,1,0,765,1,50,9,1265478,7957994,1
1062,15631189,2,0,1,1,613,0,38,9,6711165,7856664,1
6668,15793671,0,0,1,1,606,0,34,5,0,16197142,0
8776,15695383,1,1,1,1,567,0,44,9,0,8767715,0
8734,15642530,2,0,1,1,706,1,47,10,14409042,14093895,1
9882,15785490,0,0,1,0,771,0,50,3,10522972,1628168,1
9535,15581551,1,0,1,0,850,0,41,8,13283807,17534728,0
7499,15790113,2,0,1,1,609,1,71,6,1133171,10825822,1
2002,15657214,0,1,0,0,601,0,74,2,0,5155458,0
3999,15665062,0,0,1,0,696,0,19,1,11092851,276663,0
8854,15630857,1,1,1,0,674,1,39,6,0,957483,0
1334,15664772,2,1,1,0,489,0,28,1,7946098,16797363,0
9089,15676526,0,0,1,0,608,1,34,4,8877287,16882201,0
5028,15761168,0,0,1,1,478,1,38,4,17191387,5182087,1
8988,15812279,0,1,0,1,634,0,37,5,11534586,1687818,0
2074,15805303,2,0,1,1,661,0,44,1,14113662,18974278,1
7825,15802758,2,1,1,1,594,1,23,4,10475384,5675652,1
9822,15781298,2,0,0,0,808,0,39,3,12421693,17144236,1
1070,15648075,2,0,1,1,686,1,47,5,17093594,17317979,1
9072,15777315,0,1,0,1,529,0,43,6,9361635,9834866,0
6321,15689096,0,0,1,0,590,0,47,0,11787932,821446,0
1742,15578603,2,0,0,1,584,1,54,1,7735437,13819298,1
4093,15798470,1,0,1,1,764,1,48,1,7599097,15832381,1
5385,15681410,2,0,0,0,813,1,36,6,9808809,2668722,1
1144,15694821,2,0,0,0,765,0,43,4,14896276,17387887,1
9490,15655171,0,0,1,0,624,0,80,3,0,6580144,0
5399,15628904,1,0,1,0,733,0,35,8,10291838,4595986,0
6985,15586699,0,1,0,1,825,0,32,9,0,975103,0
7196,15586183,0,1,1,1,561,1,35,5,0,5998162,0
4770,15761506,1,1,1,1,615,0,19,5,0,15992092,0
5587,15615004,0,1,1,0,730,1,37,1,0,12436463,0
4806,15617252,0,0,1,1,697,1,33,1,873477,17252451,0
2778,15761141,1,1,1,0,604,1,71,10,0,1299842,0
2439,15586976,0,0,1,1,566,1,42,6,0,18070212,1
2493,15715920,1,0,1,0,782,0,23,10,9805266,14258732,0
7235,15629750,0,0,1,1,697,0,35,5,13308776,6477161,0
8859,15743456,0,1,1,1,715,1,32,10,0,6090749,0
5474,15696277,0,1,1,1,651,1,34,9,0,13811371,0
419,15615624,0,1,0,1,605,1,28,6,0,15950852,0
3724,15703541,2,0,0,0,772,1,51,9,14393092,4667551,1
5065,15775709,0,0,1,1,832,1,27,10,9859025,3091289,0
3575,15625151,0,0,0,0,640,1,66,9,11603776,18463605,0
6085,15596992,2,0,1,1,482,0,45,7,15635346,7264395,1
8359,15577107,1,2,0,0,657,1,22,6,0,16841207,1
1644,15701109,0,0,1,0,663,1,37,7,0,18521063,0
2542,15791102,2,2,1,0,549,0,41,9,950208,13171059,1
9180,15568326,0,1,1,1,637,1,44,2,0,14966565,0
2719,15809178,2,0,1,1,569,1,42,9,14610075,3257401,1
6749,15653404,1,0,0,0,684,1,24,9,792639,19657448,0
9572,15641688,1,0,0,0,644,0,18,7,0,5964524,1
8364,15684395,1,0,1,0,446,1,45,10,12519169,12826086,1
100,15808582,0,0,1,0,665,1,40,6,0,16184803,0
2344,15642345,2,0,1,1,714,1,49,4,9305934,757151,1
8236,15636595,1,1,0,0,602,0,37,3,10759289,15312273,0
8948,15662501,0,0,1,1,583,0,48,3,9124653,6001746,1
6817,15593128,0,1,1,1,608,1,56,10,1292552,14249204,1
346,15658935,2,1,1,1,630,1,34,9,10693705,13827501,0
8771,15621093,2,1,0,1,681,0,31,4,9733819,4822676,0
206,15755262,1,0,0,1,608,1,41,3,8976384,19930474,1
2595,15737310,0,0,1,1,633,0,29,10,13020628,18465487,0
8327,15766787,0,1,1,0,707,1,35,9,0,7040365,0
4452,15704788,1,1,0,1,812,1,49,8,6607945,9155657,1
5619,15648951,1,1,1,0,785,0,41,7,0,19910888,0
7688,15592412,2,0,1,1,713,0,45,4,13103814,7400504,1
4764,15657637,1,2,1,1,696,1,36,3,0,650399,0
8075,15745250,0,0,0,1,850,0,58,8,15665213,2589921,1
9790,15658211,1,1,1,0,559,1,39,2,0,1211511,0
6937,15711181,0,1,0,0,589,1,50,4,0,18207697,0
7909,15570931,0,0,0,1,620,0,61,5,0,3164152,1
5002,15737556,0,1,1,0,590,0,43,7,810768,18262725,1
8741,15762855,1,1,1,0,622,1,23,8,0,13138939,0
5658,15814430,1,0,1,1,747,0,41,9,0,3243094,1
5036,15805429,2,0,0,0,699,0,59,3,10681965,16357025,0
1833,15804394,2,0,1,1,663,0,32,8,13062766,4716125,1
5389,15682728,0,1,0,1,774,1,32,4,0,11489913,0
4339,15605293,0,1,1,0,559,1,43,1,0,19664587,0
3917,15640258,0,1,1,0,685,1,50,6,9423875,5066407,1
370,15611579,1,0,1,0,801,0,42,4,14194767,1059829,0
9876,15578374,1,0,1,1,620,0,36,7,16931272,4541409,0
353,15812007,1,1,1,0,670,0,25,6,0,7835894,0
5154,15590966,2,1,0,1,729,1,42,4,974958,20025,0
4054,15734762,0,2,1,1,602,1,56,3,11589522,417617,1
524,15763274,0,0,0,1,661,0,48,3,12032054,9646325,0
1248,15770030,1,1,1,0,689,1,28,3,0,19244902,0
8783,15617052,0,0,1,1,782,0,34,9,0,18302106,1
7606,15571571,2,2,1,0,680,1,31,3,12733146,1764336,0
3617,15663446,2,0,1,1,792,1,29,4,10760179,1892218,1
502,15714485,0,0,1,1,774,0,60,5,8589155,7413548,1
6388,15582033,2,0,1,1,753,0,44,3,13807647,1552309,1
3064,15762228,1,1,1,1,506,0,35,6,11004693,2631873,0
2732,15592816,2,0,1,1,623,1,48,1,10807633,11885526,1
6184,15664339,1,1,0,1,775,0,48,4,17814491,5016841,1
1500,15590146,0,0,0,0,630,0,50,1,8194776,6360622,1
87,15625759,0,1,1,1,729,0,30,9,0,10000,0
8240,15708504,2,0,1,0,790,0,50,8,12143858,17647178,1
6284,15623219,0,0,1,1,596,0,33,8,0,1211893,1
9555,15655360,2,0,1,1,782,1,72,5,14866699,260565,1
4301,15765266,0,1,0,1,615,0,32,1,0,213925,0
6335,15740428,0,1,0,1,507,1,35,1,0,9213154,0
9388,15707138,1,1,1,0,679,0,39,5,0,10006054,0
6131,15749401,0,2,1,0,686,0,60,9,0,7524621,1
6505,15761053,2,0,0,1,596,0,48,2,13132647,114002,1
4302,15791867,2,0,0,1,544,0,44,2,10889593,692282,1
7238,15594133,1,0,1,1,697,0,62,7,0,12918818,1
9910,15784042,0,0,1,0,624,0,55,7,1187936,9502202,1
4997,15613886,1,0,1,1,722,0,43,1,0,4456017,1
105,15613854,1,1,1,0,622,1,46,4,10707327,3098459,1
9517,15738042,2,1,1,0,543,0,37,8,14089406,11805919,0
6237,15778897,0,1,1,0,630,1,28,1,0,13326778,0
4313,15687079,1,0,1,1,646,0,69,10,11546244,4042187,0
9727,15807728,0,0,0,0,530,1,45,1,0,19066389,1
9163,15802368,0,0,1,0,608,1,47,6,0,12601257,0
5992,15682955,0,0,1,0,758,1,32,2,843789,7539643,0
5844,15711921,0,1,1,0,695,0,29,5,0,677044,0
2547,15634772,1,0,0,0,682,1,59,0,12266139,8480376,0
7127,15808662,0,1,1,1,624,0,44,3,0,8840751,0
2509,15689341,0,2,1,1,655,1,50,10,0,17926794,1
1471,15700223,0,0,1,0,806,0,48,4,16470168,2143949,0
6866,15664506,1,0,1,0,675,0,32,8,19743682,527107,0
3849,15729836,1,1,1,1,646,0,32,1,0,18328922,0
8713,15578788,1,1,0,1,786,0,40,6,0,412488,0
2512,15769522,0,0,1,0,734,0,51,1,11853747,11691245,0
3773,15747854,0,2,1,0,749,1,35,3,0,13264985,0
7857,15621457,0,1,0,1,850,0,27,6,9665472,15274016,0
3919,15759717,1,1,1,1,763,1,39,7,0,1945875,0
3677,15790442,1,1,1,0,631,0,33,2,0,15826884,0
7153,15735837,1,1,1,0,574,0,36,3,0,855966,0
7145,15723827,0,0,0,1,683,0,30,4,11477935,18317147,0
