Age,Gender,Married,NumProducts,Income,SatisfactionScore,Churn
41,Female,True,2,46854,0.7210906041414482,1
19,Male,False,2,31646,0.6726671475441146,0
79,Female,True,4,43450,0.8714094095631872,0
76,Female,True,2,42956,0.6023169792051845,0
73,Female,False,3,42943,0.7258456172749155,0
55,Female,False,4,38121,0.9902366336354176,1
72,Female,True,5,34415,0.9253616527954224,0
27,Female,False,3,22851,0.7854237124305509,1
31,Male,False,2,40092,0.48307779596090605,0
61,Female,True,3,50256,0.6673364168311087,0
75,Male,False,3,39721,0.5765189095073386,0
24,Female,False,3,28301,0.5131800783000159,0
64,Female,True,3,34057,0.7329693404955829,0
31,Male,False,1,55097,0.3221821094964725,1
70,Female,True,3,34300,0.7186398657716982,0
37,Male,False,5,51050,0.7272312936096993,0
73,Female,True,3,58536,0.7641003496536392,0
78,Female,True,4,63034,0.9190721700855774,0
19,Male,True,2,47654,0.5580671600374756,0
61,Female,True,5,37491,0.796681293288473,1
31,Female,True,3,66262,0.40749424416817553,1
39,Male,True,5,58020,0.8620294369242256,0
67,Female,False,5,38326,0.7644626269272913,0
50,Male,False,5,47704,0.8743812908153153,0
56,Male,False,3,31722,0.592351424661368,1
75,Male,False,3,33395,0.42445712384501266,0
22,Female,False,2,44368,0.7026926362117412,0
53,Male,True,5,31242,0.8192432526905229,0
19,Female,False,2,41386,0.7759258366675867,1
28,Female,True,4,41889,0.7710746851081287,0
48,Male,True,1,61320,0.3286664820319126,1
74,Male,False,2,52733,0.6882085225048107,0
20,Female,False,4,29606,0.9737158163443087,0
23,Female,True,5,27064,0.8716768686516678,1
46,Male,False,1,52814,0.4895065528490511,0
65,Male,True,2,56775,0.7999981774594319,0
79,Male,True,1,45650,0.5556415833342382,1
38,Male,False,3,64447,0.4620228782947668,1
66,Female,True,2,38348,0.6522862613869613,1
51,Male,False,1,51960,0.14617139376929192,1
49,Male,True,2,68666,0.7171257298331961,0
68,Male,True,2,62267,0.4008817574199168,0
41,Male,True,1,50780,0.13327413126222862,0
34,Male,False,2,50891,0.5489637346022318,0
38,Female,False,3,70551,0.7197110175537875,0
58,Male,True,5,31429,0.8510191026801643,1
49,Male,False,5,61868,0.8097027468515142,0
23,Male,False,2,27137,0.7746362074035371,1
69,Female,True,4,59428,0.7211611261697424,0
62,Male,False,2,43940,0.43979298354145996,0
62,Female,True,3,51626,0.5988615104878605,0
33,Female,False,3,55773,0.5133850715297007,0
57,Female,True,5,68966,0.9546963232481813,0
71,Male,False,4,55981,0.7885785855261387,0
57,Female,False,1,57716,0.3855920502136997,0
78,Male,True,3,61040,0.4911159090366608,0
74,Male,True,3,32951,0.6315553601909577,0
63,Male,True,2,50228,0.7481905386083131,1
30,Female,True,4,41288,0.9254148960448652,1
70,Male,False,1,60960,0.10380717730353381,1
27,Male,True,5,23909,0.7002176280813602,0
65,Female,False,5,54688,0.9488277593101094,0
59,Female,True,2,46264,0.4839298224673575,0
77,Female,True,3,45647,0.6910039409128721,0
42,Male,False,1,73624,0.5339005428700782,0
35,Male,False,5,44923,0.9038051413207926,0
37,Male,True,3,46795,0.7986027239395029,0
76,Female,True,1,40886,0.3118610663661797,1
79,Female,True,5,58914,0.7462112935812024,0
42,Female,True,5,48356,0.7524695515946289,0
63,Female,True,2,61223,0.5816006061927655,0
58,Female,False,5,40489,0.9727824548479462,0
50,Male,True,2,65506,0.4139209636212592,1
64,Male,True,4,54329,0.8951558169469878,0
36,Male,True,4,57802,0.8263403460605602,0
20,Male,True,5,36446,0.7591676150923273,1
20,Female,True,1,49003,0.47001489945575725,0
21,Male,True,3,25569,0.6158294701515157,1
27,Male,False,2,47597,0.5739020867863472,1
65,Female,False,1,56005,0.4452421571540771,0
68,Female,False,4,53586,0.7190111980063498,0
30,Female,False,2,74234,0.7599953771370318,0
76,Male,False,2,48631,0.43069950322061484,1
50,Female,True,3,31043,0.6077577719097563,0
32,Male,True,2,52272,0.5491022402272935,1
53,Female,False,5,36816,0.9566359805575517,1
67,Female,True,1,52900,0.5872730180010909,0
74,Male,True,4,56109,0.9771100579443245,0
71,Male,False,3,52637,0.737771724476332,0
40,Female,True,5,65258,0.7323562622430685,0
69,Male,True,3,68852,0.6560940169566336,0
71,Male,False,3,67137,0.6543611233582483,0
43,Male,False,1,62529,0.139398842595737,1
48,Female,True,4,69013,0.7813004039959499,0
53,Female,False,5,54589,0.7971460075530074,0
80,Male,False,3,66141,0.4523289477562579,0
56,Female,False,2,44822,0.5383526667071348,1
80,Male,False,2,51945,0.7327939297415489,0
27,Female,True,4,42476,0.8707508708826477,0
69,Female,False,1,53049,0.2472495256150745,1
30,Male,True,1,53580,0.19617757222573554,0
49,Female,False,1,62741,0.479480670457331,0
18,Male,False,1,28032,0.5817097855789829,1
53,Male,False,2,59345,0.45273107315954575,0
65,Female,False,5,35240,0.9824646947718538,0
64,Female,True,2,59354,0.47237478211626377,0
43,Male,False,4,56908,0.8291213640489055,0
31,Female,True,3,62536,0.5282863493943498,1
65,Male,False,2,32450,0.6708339525186704,0
74,Male,False,3,65133,0.6451273085163485,1
52,Female,False,1,68388,0.37447369337871184,1
55,Male,True,1,65418,0.19349154270413846,1
49,Male,True,3,46616,0.5797835940241,1
28,Male,False,2,47649,0.4929936996838244,1
25,Male,False,1,42458,0.4834510499996576,1
41,Male,False,5,77557,0.7254209568105853,0
74,Female,True,5,60439,0.7433531026535245,0
60,Female,False,1,49443,0.37658840708915586,1
26,Female,False,4,44594,0.9845151706615607,0
64,Male,False,3,34675,0.507411290140931,0
62,Male,False,1,64251,0.28707232678473793,1
67,Male,True,2,61917,0.5261223513486619,1
78,Female,False,5,65767,0.7115083850702312,0
75,Male,True,2,53067,0.7131202831028562,0
25,Female,False,2,39650,0.4074131450192904,1
61,Female,True,3,65012,0.5480315539827827,0
73,Male,True,3,62906,0.7150607686906634,0
27,Male,False,3,46334,0.5924168042966367,1
26,Male,True,1,45443,0.42142873275331094,1
47,Female,False,2,65472,0.6216342304303903,0
28,Male,True,4,21710,0.7561016513982911,0
26,Male,True,4,30129,0.8725347871729063,0
69,Female,False,2,62494,0.7264429280033369,0
68,Female,False,2,43821,0.5473556523392669,0
73,Male,False,5,31130,0.9228651162127512,0
38,Male,True,2,56494,0.5250442060431957,1
34,Female,False,5,60568,0.858531708854279,1
32,Male,False,5,76046,0.7028070938835277,0
42,Female,True,5,49571,0.9630262575023818,1
54,Male,True,3,50873,0.6423488249070363,0
69,Male,False,1,31550,0.3085755881748068,0
38,Male,True,4,59073,0.8016993485379094,0
61,Female,False,5,58635,0.9641820907533161,0
48,Male,True,3,62482,0.48783993798780934,1
18,Female,True,2,30889,0.7699214383066328,0
30,Male,True,1,58212,0.5685494358456374,0
44,Female,True,4,55474,0.8769834753244851,0
47,Female,True,5,55672,0.7889374569824241,0
70,Male,True,4,37715,0.7716118659725578,0
73,Male,False,1,45485,0.5612062518096601,0
41,Female,False,5,63859,0.8894854987678852,0
54,Male,True,5,34492,0.9822610239609417,1
60,Female,True,2,62966,0.5163890073678734,1
79,Male,True,3,40418,0.4097508040955424,0
62,Male,False,4,35984,0.7347918434363765,0
62,Female,True,5,44542,0.8724041503710634,0
40,Female,False,5,41199,0.7308423628717375,0
65,Male,False,1,62190,0.5259593771738448,0
70,Female,False,4,60399,0.8258153900100861,1
72,Female,True,1,38352,0.21682889515378992,1
54,Male,False,3,34405,0.4619622039645779,1
48,Female,False,3,54931,0.4851905332075151,0
80,Male,False,5,53267,0.9977405059987203,0
63,Female,False,5,46881,0.9060967189505807,0
75,Male,True,3,66954,0.41085792800231635,0
38,Male,False,3,60143,0.6067767324141488,0
54,Female,False,4,31688,0.8890394200277592,0
56,Female,False,5,59636,0.9743278532591748,0
58,Female,False,4,62179,0.7382804758862701,0
35,Female,False,1,65842,0.12883909958320913,0
31,Male,False,4,66277,0.878025402577596,0
45,Female,True,1,41876,0.3458107042267773,0
69,Female,False,2,41928,0.5827464992512515,1
50,Female,True,2,31046,0.7843617384086745,1
32,Female,False,2,70882,0.5874930496301274,0
41,Female,False,2,55944,0.4348267526373787,1
33,Female,True,1,59351,0.5552182453721012,0
76,Female,True,3,31489,0.533040101956234,0
50,Male,False,4,69626,0.8230294729488805,0
19,Male,False,1,28374,0.11684641358155448,1
77,Male,False,4,53899,0.8057329838371763,0
57,Male,True,2,43758,0.4788966851450263,1
43,Female,False,1,77297,0.2167426993209224,0
66,Female,False,4,34565,0.7579517872725641,1
34,Female,True,5,54468,0.9329745243754524,0
54,Female,False,3,54131,0.49117077475203397,0
24,Male,False,4,47662,0.7201188366478233,0
51,Female,False,5,65790,0.7783235457757458,0
63,Female,False,1,58518,0.5112429237068479,1
32,Female,True,3,50876,0.6451422482999822,0
57,Female,False,1,63092,0.13162248157588927,1
70,Female,True,1,58135,0.10449938743441137,1
76,Male,True,4,55397,0.8648082298512909,0
21,Male,False,1,47401,0.10650575509849716,1
69,Female,False,5,37157,0.7816833282448541,0
54,Female,False,1,48900,0.43264196857718373,1
31,Female,True,5,51810,0.9020669278100923,0
31,Male,False,5,44975,0.9403545876863556,0
61,Male,True,4,44275,0.7188883421850797,0
68,Male,True,1,51539,0.2954713275144464,1
37,Male,False,4,49333,0.8554241115553742,0
70,Male,False,1,58292,0.1989463677578668,1
70,Male,True,4,56021,0.8792344855113475,0
70,Female,False,2,48707,0.7595240498845531,0
36,Male,True,2,59640,0.5629513313918133,1
35,Male,False,3,53465,0.5357548727308941,0
47,Male,True,2,76852,0.6651225786805401,0
42,Male,False,2,77326,0.7842036260485712,0
20,Female,True,2,33788,0.6096572673538504,0
40,Male,False,5,75199,0.7736860760143075,0
36,Male,False,3,55038,0.7539396809898875,0
30,Female,True,3,66106,0.7552766913621793,0
24,Female,False,4,48822,0.8403641314317631,1
71,Female,True,2,41584,0.4481839524962953,0
58,Female,False,4,59840,0.759423048273945,0
60,Female,False,4,53677,0.8267971501385113,0
77,Male,True,4,54609,0.71009870615211,1
54,Male,False,4,49715,0.7818746083467628,0
27,Male,True,4,22039,0.8084847729171762,0
80,Male,False,5,60716,0.767907304545026,0
27,Male,False,4,48461,0.8717800230222941,0
18,Male,True,4,29997,0.7917759046292709,0
74,Male,False,3,55383,0.5890190360633715,0
37,Female,False,3,49718,0.6425327175213712,0
22,Male,False,2,24437,0.5820932113799437,1
20,Male,True,3,37363,0.649392117472164,0
56,Male,False,2,47713,0.5212648854643482,0
68,Female,True,2,58543,0.6366947230495553,0
69,Male,False,4,59763,0.8206298386566139,0
18,Male,False,4,32869,0.7973348874692863,0
48,Male,False,2,46397,0.49527116842320823,0
36,Male,True,4,46959,0.709712472199978,1
67,Female,True,2,69563,0.536767996809095,0
73,Male,False,1,39733,0.5276237205562162,0
35,Female,False,1,60819,0.3969789282579075,1
62,Female,True,2,41680,0.5760853082905355,0
64,Female,False,2,33234,0.7726736157183907,0
29,Male,False,5,49475,0.7509916757782525,0
58,Female,True,3,36053,0.4116918056879102,0
65,Male,False,4,69840,0.8232760798430216,0
64,Male,False,4,55526,0.8498151928778261,0
55,Female,False,1,41047,0.5606766090633617,1
74,Female,True,2,46373,0.5375508158236588,1
29,Female,False,3,34657,0.5679107543466027,1
45,Male,False,5,55679,0.8781129874769841,0
49,Male,False,4,52464,0.7594571088433382,0
69,Female,True,5,45776,0.8318499818502291,0
34,Male,True,5,68533,0.7676322940324681,0
75,Female,True,5,56234,0.7695553593826812,0
40,Female,True,2,44102,0.774527669412195,1
66,Male,False,3,57837,0.48311160032240497,1
63,Female,False,4,30030,0.7598118445818061,0
32,Male,False,4,42551,0.7199099801027039,1
73,Male,True,5,66413,0.7857732354687947,0
45,Female,False,4,59072,0.7036621529078262,0
24,Male,True,3,22387,0.47140988800628514,0
67,Male,False,2,50729,0.6835370333302647,0
64,Male,False,5,40604,0.7660900650085494,0
31,Male,True,3,65438,0.6314905123899035,0
20,Female,False,3,20907,0.4326985883298283,1
64,Male,False,4,46360,0.9443739527589905,1
24,Female,False,5,36947,0.8525743931042147,1
58,Male,False,5,67853,0.8261679604045069,0
39,Female,False,4,42358,0.8511615879741212,1
72,Male,True,5,50754,0.9430788454046359,1
63,Male,False,5,51980,0.8659702798995063,0
33,Male,True,4,55880,0.787008600122019,0
40,Female,True,4,67968,0.7619838378837066,0
78,Male,False,5,50338,0.9242966034260927,0
45,Female,False,4,54018,0.8135381915771549,0
76,Female,True,5,58923,0.9500858486722572,0
34,Male,False,4,68566,0.7049286213944537,0
35,Male,False,5,79652,0.9323017515808955,0
34,Female,True,3,79641,0.5424839635189685,1
46,Male,True,2,59002,0.48986823617695696,0
38,Male,True,3,68908,0.48568615593174425,0
70,Male,True,4,51067,0.8703791825738789,1
44,Male,True,3,68464,0.5078698654577172,0
30,Female,False,4,50058,0.8537814368343624,0
59,Male,True,2,56456,0.46119702868694457,1
31,Female,False,5,46571,0.8483648149088363,1
70,Female,True,1,45150,0.2713470486795332,1
74,Male,True,5,37264,0.9954293180719553,0
42,Female,False,5,46198,0.7006007031982261,0
24,Male,False,2,48051,0.43181422895461524,1
32,Female,True,2,48598,0.41424104796233113,1
73,Male,True,4,58836,0.7297557192624887,0
55,Male,False,1,44891,0.502145140037679,1
75,Female,False,2,63987,0.4025884054756248,0
60,Female,True,1,69178,0.5303194547395768,1
71,Female,True,4,37031,0.7709845402275473,0
43,Male,False,5,71448,0.7233353432304791,0
79,Female,True,1,38723,0.4713066577885823,0
75,Female,True,2,66752,0.5859877712119247,0
55,Female,False,5,43688,0.9378219801899381,0
52,Male,True,4,34478,0.946176466481811,0
60,Female,False,3,65804,0.5931558622594725,0
23,Female,True,5,49802,0.9009377572307847,0
44,Female,True,3,45850,0.4051513674326163,1
80,Female,False,2,50888,0.6064951551502709,0
52,Female,True,2,43357,0.4770851742548512,0
36,Male,True,5,52608,0.8702111742674798,0
40,Female,False,2,41709,0.5104853732120841,0
57,Male,True,2,48269,0.6977953980588821,0
18,Male,False,2,48652,0.7338627604196184,1
74,Female,False,3,44916,0.6963214592098779,0
42,Male,False,1,67619,0.10765447881507681,1
69,Male,False,4,60564,0.7571065624297136,1
61,Female,False,4,37057,0.7174875012137547,0
48,Female,True,2,59658,0.7720286513990338,0
40,Male,False,5,75924,0.7831623022292239,0
25,Female,False,3,27812,0.46437428753444554,1
43,Female,False,3,63607,0.6442611666605066,0
71,Male,False,1,46056,0.2746660925725627,1
31,Male,False,1,71802,0.4972353781280454,1
75,Female,True,3,67751,0.507783751628619,0
61,Female,False,1,66993,0.20662539267559585,1
70,Female,True,5,33934,0.8405852796796389,0
56,Male,True,4,56502,0.9132166683569428,0
24,Female,True,2,35076,0.4497864507714125,1
56,Male,True,3,42094,0.6471630118065554,0
65,Female,True,2,45671,0.5217008297333984,1
43,Male,False,4,43012,0.8810751974377368,1
35,Female,True,1,57887,0.3426607957125244,1
45,Male,False,2,41568,0.6572208013341649,0
50,Female,True,3,57028,0.6583052152888349,1
79,Male,True,4,45773,0.8742535355613348,0
38,Male,False,3,41776,0.49738891400904983,0
57,Female,True,3,39243,0.5112847532672357,1
46,Female,False,4,76814,0.7207031541003698,0
56,Male,True,2,39306,0.567596435231071,0
62,Female,False,2,51409,0.7491219001822118,1
20,Female,False,1,24666,0.2321973531507712,1
21,Male,True,5,36148,0.9315803011435932,1
51,Male,False,1,61109,0.5925776900512401,1
74,Female,True,3,57513,0.5093645842163361,0
44,Female,False,2,64016,0.6890396789096644,0
75,Male,True,4,66173,0.8195058632798093,0
65,Female,True,5,58658,0.8625714105115174,0
68,Female,False,4,34111,0.7438096098523719,1
72,Female,False,4,53992,0.9804002846228841,1
64,Female,False,3,37802,0.5160016932190647,0
70,Female,True,3,39379,0.6889619501077056,0
73,Male,False,3,65853,0.44936784403130753,0
53,Female,False,2,51452,0.7377774235372123,0
58,Male,True,1,50899,0.5097156971116599,0
26,Female,True,1,39463,0.21565526297638646,0
42,Male,False,1,48778,0.10283100899939249,1
65,Male,True,1,61983,0.14639956991955985,1
37,Male,True,3,56691,0.5208494863635379,1
28,Female,False,5,27608,0.7497871301755421,0
61,Female,False,4,39427,0.7949771326596018,0
24,Male,True,2,48566,0.44799494256230654,0
48,Male,True,3,63491,0.47146771862246717,1
38,Male,False,1,46911,0.3795601420659602,0
67,Female,True,4,59395,0.7820849491689662,0
55,Female,False,2,38848,0.7814623122865612,0
75,Male,False,4,68578,0.9413741392972326,0
69,Female,True,5,57022,0.892992399532571,0
21,Male,False,5,36730,0.7656766129746276,0
79,Female,True,1,41003,0.5981353637992066,1
58,Male,True,5,37138,0.7183890679602887,0
75,Male,False,5,69744,0.8348528934381059,0
43,Male,True,5,65890,0.863601369062382,0
64,Male,True,5,66557,0.7885905579985296,0
18,Female,False,3,29190,0.782683747594266,0
37,Female,False,5,52774,0.8390904223095877,0
54,Male,False,1,46287,0.21488238219450714,1
50,Female,False,1,56689,0.4339827743521597,0
24,Male,False,4,36221,0.8198690077301514,0
53,Male,True,4,62250,0.799282751256487,0
79,Female,False,4,59326,0.8968825734464119,0
40,Female,True,3,77271,0.7561980476071962,0
40,Female,False,5,77636,0.9459652374589667,0
73,Female,True,3,39483,0.6135203454450318,1
46,Female,False,2,75959,0.5852444043009162,0
72,Male,False,1,50315,0.402595008551612,0
28,Female,False,5,38459,0.9377880397245055,0
57,Male,False,1,61070,0.11151944274940676,1
25,Male,False,4,25660,0.8304460812529391,1
25,Female,True,4,21495,0.7922244735996828,0
30,Female,False,2,48174,0.4208949211689317,0
24,Male,True,4,28169,0.8536380408380112,0
46,Male,False,2,70322,0.740597206374254,0
61,Male,False,5,50449,0.7503291664650013,0
27,Female,True,5,25088,0.8428069721217475,0
80,Female,False,5,39270,0.7549622866318682,1
21,Female,True,4,34704,0.8509876374894811,0
50,Female,False,1,50747,0.38115936515464666,1
48,Female,True,4,54612,0.7782491684114949,0
28,Female,True,3,22162,0.7518599402875723,1
74,Female,False,3,57608,0.5398566859352184,1
20,Female,False,2,44583,0.5886571709764848,0
44,Male,True,1,46908,0.32425889498813176,0
55,Female,True,3,43600,0.4603298131085838,0
76,Male,True,2,51257,0.424843524555063,1
78,Female,True,4,37783,0.8799743116276132,0
55,Female,True,5,59615,0.9082168805412095,0
35,Female,False,4,46554,0.7536274598388203,0
56,Female,False,5,60471,0.9787213601197284,0
48,Female,False,2,59802,0.5115746325785964,1
37,Male,False,5,45745,0.7844967563232786,0
51,Male,True,4,46547,0.7886554877577279,0
50,Male,False,4,63010,0.8167110615416098,0
54,Male,True,1,66055,0.2346069770927063,1
44,Male,False,5,50195,0.8027785194639159,1
62,Male,True,5,48256,0.8207270744990787,0
44,Male,True,5,44078,0.7388715937794144,0
73,Female,False,1,47106,0.23382910043616204,1
26,Male,True,3,24625,0.5851968620411618,1
40,Male,True,3,73798,0.7157096036322457,0
57,Female,False,4,42328,0.8096528309813258,0
67,Male,True,4,30017,0.87938832088158,0
28,Female,False,1,21861,0.3183554265003661,1
38,Male,False,1,52927,0.5164401236552362,0
23,Male,False,2,40614,0.5612140764409012,1
72,Female,True,5,63482,0.7440457625962817,0
22,Male,False,3,22648,0.4353122243975869,1
27,Female,False,4,47629,0.7812776521110201,1
34,Male,False,2,57393,0.512124535165867,1
24,Female,False,1,39079,0.13325732384919683,1
38,Male,True,2,48390,0.48145863707274844,1
66,Female,False,3,68622,0.5173294082968282,0
73,Female,False,3,65864,0.6325421199763367,0
78,Female,True,5,46733,0.8143153196508044,1
29,Female,False,2,41556,0.7937383018882389,0
44,Male,True,2,68122,0.7163432605784212,0
74,Female,False,2,47340,0.769246950946749,0
69,Female,True,4,47588,0.7535762327933797,0
55,Male,False,3,60606,0.699877750270351,0
67,Male,True,3,42852,0.7785059285574571,1
64,Female,False,1,53672,0.5683422050572892,0
42,Male,True,4,53855,0.9444560755519664,0
26,Female,True,3,48867,0.44304524295833586,1
42,Male,False,4,72096,0.8681915090941372,0
32,Male,False,3,42689,0.769072616511405,0
74,Female,False,1,65984,0.11536224925352259,0
25,Male,True,4,36569,0.8297808071094094,0
60,Male,True,3,35101,0.5216854291329217,1
50,Male,False,5,58350,0.8609028387909794,0
35,Male,False,2,74900,0.5912149282239473,0
25,Female,False,4,26215,0.7162691380736517,1
66,Male,False,4,60351,0.9570085735780096,0
61,Male,False,3,46381,0.5496007049337993,0
20,Female,False,1,23176,0.4573950450024651,0
75,Female,True,2,43521,0.5707949188426134,1
27,Male,False,3,36027,0.4764492990237528,0
69,Female,True,2,54643,0.7081780557489029,1
65,Male,False,5,66438,0.995705449966537,0
59,Female,True,1,57429,0.26196469091462726,0
61,Male,True,4,59389,0.8912656233513354,0
42,Female,True,5,66229,0.7929466590162072,0
60,Female,True,2,44831,0.6226646701075476,0
43,Male,False,4,47575,0.9662001505870259,0
44,Male,True,2,49946,0.4560355889362106,0
44,Male,True,4,42179,0.7073521621061167,0
78,Female,True,5,36860,0.9189870389371799,0
38,Male,True,5,42646,0.7172816216284009,0
46,Male,True,5,40646,0.7205122230664179,1
54,Female,True,1,52478,0.35713112373742284,0
27,Female,False,3,32807,0.5674121274927707,1
73,Male,False,5,34342,0.9789695710946824,0
28,Female,True,2,33982,0.7210197495072528,1
59,Female,False,1,39000,0.1329327589678668,1
20,Female,True,5,44458,0.7786111005173116,0
37,Female,True,5,68797,0.807816394929072,0
56,Male,True,3,31528,0.6540801898153306,0
68,Female,True,2,45505,0.47103186331086666,1
77,Female,False,3,65678,0.5767739235844207,0
40,Male,False,5,54310,0.7648684306096573,0
52,Male,True,4,46041,0.9415235486182315,1
19,Male,True,5,44960,0.8079362127290721,0
36,Male,False,2,60929,0.7404816482758096,1
49,Male,True,1,71384,0.4470319047323057,0
26,Female,False,1,27318,0.3169496927379436,1
80,Male,False,3,51718,0.5764054372113283,1
70,Male,False,2,58214,0.5217228624161745,1
60,Female,True,4,37752,0.9850801647028986,0
53,Female,True,5,69132,0.9672904611258197,0
45,Female,True,4,50177,0.740574691193945,0
37,Female,False,1,60023,0.2147159120925359,0
33,Male,False,2,62544,0.485758651720904,1
68,Male,False,5,47037,0.9694627086209093,1
70,Male,False,1,41219,0.5607334591752464,1
40,Male,False,3,41206,0.6034626905039857,0
47,Male,True,2,58621,0.5550696295668959,0
55,Female,False,4,64161,0.8578493137887317,0
76,Male,True,3,36502,0.5401391379834719,0
68,Male,False,5,63790,0.9562146121353711,1
28,Female,True,1,48023,0.320953906664704,0
63,Female,False,5,58576,0.9190681890580297,0
66,Female,True,4,55791,0.7514206690487398,0
66,Male,False,5,57210,0.952488738607622,0
23,Female,False,2,38479,0.6715699503829504,0
36,Female,False,5,67170,0.8391718124103495,0
63,Female,True,4,40925,0.998575400053338,0
31,Male,False,3,56641,0.43398483144762984,0
27,Male,False,1,33497,0.5648202927479026,1
53,Female,True,1,37988,0.32618449814723915,1
48,Male,True,5,77267,0.8260050438070251,0
43,Male,False,1,63315,0.24017179875177905,0
45,Female,True,2,64897,0.586249061406924,0
63,Male,True,3,55855,0.7670658295279531,0
67,Female,False,2,44212,0.4224970875372621,0
49,Female,False,5,66576,0.7539692386845193,0
47,Female,False,3,57317,0.41595971559145273,0
62,Male,False,4,65678,0.738187606691476,0
31,Female,False,5,72914,0.8698558170803367,0
78,Male,True,4,54379,0.9798938347342244,0
64,Female,False,1,46798,0.1832421360509964,1
55,Male,True,3,69348,0.6134775741955242,0
37,Female,False,1,72268,0.22710173983864865,0
72,Female,False,5,59486,0.849592864185555,0
23,Male,True,3,22854,0.7357073883176193,1
25,Male,True,1,22336,0.5824989155875442,0
72,Female,True,3,42487,0.7213215456956169,1
74,Male,False,4,56165,0.8905747422229063,0
55,Female,False,1,31268,0.16548447929486762,1
35,Male,True,3,66703,0.5745294565008805,0
25,Male,False,1,44354,0.48595258702496047,1
51,Male,True,4,53358,0.9105701116334459,0
23,Female,True,3,41808,0.6769957009539276,0
75,Male,False,2,30064,0.618471572679212,1
69,Male,True,3,58753,0.49157779789419687,0
33,Male,True,1,57184,0.2283630310058811,1
69,Male,False,2,46730,0.6147395000908168,0
80,Female,True,1,41688,0.16261464684466512,1
61,Male,False,1,42708,0.2925392448315821,1
77,Female,True,1,39240,0.16783879723282083,1
52,Male,False,5,32069,0.77483285493117,0
46,Female,True,5,68606,0.7279077802226691,0
49,Female,False,2,51191,0.7512034295380321,0
79,Male,False,3,58329,0.4210213527852278,0
60,Male,True,4,61812,0.8861274836521211,0
61,Male,True,4,55517,0.9122824845396418,0
59,Male,True,4,58134,0.7613463720681584,0
74,Male,True,3,60189,0.49095984006666404,0
45,Male,False,3,64650,0.6541904104876219,0
75,Female,False,5,34758,0.8492080791429091,0
60,Male,True,1,37726,0.25358820057269804,1
31,Male,True,5,74968,0.7225481389462334,0
26,Female,True,1,23716,0.5709659049815503,1
71,Male,False,1,64881,0.1455615864088136,1
58,Female,True,4,57121,0.9932601673482087,1
30,Male,False,1,43782,0.32221263082498286,0
60,Male,False,3,40819,0.6363497419979379,0
77,Female,True,1,42791,0.41568094844190295,1
43,Female,True,2,68928,0.7241179560277419,0
37,Male,False,3,74228,0.7851436506402434,0
79,Female,False,5,54274,0.8959117733283455,0
20,Female,True,5,41182,0.7573400003441035,1
32,Male,False,1,73237,0.2062566606555765,0
70,Male,False,4,49900,0.7174970620497891,0
71,Female,True,1,50459,0.5304053473269087,0
53,Female,True,5,54608,0.8032592072646034,0
42,Female,True,4,52088,0.8219605154604059,0
32,Male,True,3,43435,0.6272381454105884,0
62,Female,False,3,32781,0.7598415715963329,0
61,Male,False,3,48318,0.44498355314414884,0
38,Male,True,4,66935,0.9292155131155588,0
61,Male,True,3,45328,0.4416957051732531,1
77,Male,True,4,51013,0.7695431078844708,0
46,Female,True,5,55134,0.9451860996271795,0
53,Male,False,1,64578,0.46874268497962135,1
44,Female,False,3,49218,0.5001167271661833,0
51,Male,False,5,65296,0.9274523086213423,0
34,Female,False,4,67320,0.8153668524012686,0
28,Male,True,4,36882,0.7011644645282895,0
45,Female,True,4,59022,0.8923700238472284,0
60,Male,False,3,66774,0.5714604564513155,0
48,Male,True,2,44929,0.6223315787615061,0
22,Male,True,4,41470,0.8051661307280695,0
79,Male,False,2,61820,0.626099941509668,0
67,Male,True,1,34565,0.40195071677043126,0
56,Female,True,3,54014,0.5466399777070461,0
45,Male,True,2,54460,0.618826070258185,0
34,Male,False,3,42828,0.6542681946832205,0
28,Female,True,2,22884,0.6966640904797023,0
71,Female,False,1,42403,0.5556335528914761,0
52,Female,False,5,40113,0.942573359985712,0
67,Male,False,1,66891,0.3629073532775544,0
20,Male,True,1,28110,0.4569309248069464,1
73,Male,True,1,33629,0.3215072958922578,0
55,Female,True,4,34995,0.8512151802799552,0
77,Male,True,3,62476,0.5772968616784873,0
23,Female,True,1,27616,0.5934769890947286,1
65,Male,True,2,48660,0.4085047489346221,0
56,Female,False,3,69055,0.7795481083215846,0
59,Female,False,3,53752,0.7316044650730409,0
64,Male,False,3,67845,0.5489305332105581,0
25,Male,False,4,30877,0.7491920609185783,0
44,Male,False,3,64719,0.40924670177906475,0
74,Male,False,5,37362,0.980926841499622,0
50,Male,False,1,56516,0.22445159244206134,0
56,Female,False,2,67938,0.5875072629740206,0
22,Female,False,2,46590,0.5903160499715207,0
45,Male,True,5,75774,0.8156793760986263,0
39,Male,False,5,71020,0.9646231434947607,0
45,Male,True,5,46337,0.8959678345339862,0
21,Male,True,5,46921,0.9491049459713404,0
32,Female,False,5,49202,0.7444459124115331,0
50,Male,True,5,45193,0.8010005434998495,0
50,Male,False,2,31564,0.777502186363322,0
75,Female,False,5,36164,0.7644543656203351,1
38,Male,False,4,78986,0.8071896878337372,0
62,Male,True,1,34587,0.10899210584055471,1
75,Female,True,2,55775,0.5340113729219071,0
57,Male,True,5,61810,0.8638149875146814,0
71,Female,True,3,58319,0.7953402669782865,0
